Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
93553,Deprivation score (IMD 2019),E92000001,England,G84025,The Park Practice,GP,Persons,All ages,,,2019,25.551941720629,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G84027,Elm House Surgery,GP,Persons,All ages,,,2019,10.99938249947,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G84028,St James' Practice,GP,Persons,All ages,,,2019,13.0241010299909,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G84029,Robin Hood Surgery,GP,Persons,All ages,,,2019,23.7587886597938,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G84030,Forge Close Surgery,GP,Persons,All ages,,,2019,6.82354433237995,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G84032,Knoll Medical Practice,GP,Persons,All ages,,,2019,12.3679631990132,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G84033,Pickhurst Surgery,GP,Persons,All ages,,,2019,7.24098671802364,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G84035,Tudor Way Surgery,GP,Persons,All ages,,,2019,7.82746893471693,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G84039,Norheads Lane Surgery,GP,Persons,All ages,,,2019,10.8190164452878,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G84040,Ballater Surgery,GP,Persons,All ages,,,2019,13.2389248366013,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G84041,Gillmans Road Surgery,GP,Persons,All ages,,,2019,24.718616733755,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G84604,Highland Road Surgery,GP,Persons,All ages,,,2019,12.7460584007188,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G84607,Wickham Park Surgery,GP,Persons,All ages,,,2019,12.6265471450038,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G84609,Bank House Surgery,GP,Persons,All ages,,,2019,12.0773490220049,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G84621,Whitehouse Surgery,GP,Persons,All ages,,,2019,7.94128842975207,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G84624,Anerley Surgery,GP,Persons,All ages,,,2019,25.5566688950059,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G84625,Oakfield Surgery,GP,Persons,All ages,,,2019,25.0767021965318,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G84627,Green Street Green Med Ct,GP,Persons,All ages,,,2019,9.36819592222522,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G84629,Sundridge Medical Centre,GP,Persons,All ages,,,2019,15.9274386404293,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G84630,Crescent Surgery,GP,Persons,All ages,,,2019,23.3244231796927,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85001,Forest Hill Group Practice,GP,Persons,All ages,,,2019,16.9190548640681,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85002,Streatham High Practice,GP,Persons,All ages,,,2019,22.9625547914818,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85003,Belmont Hill Surgery,GP,Persons,All ages,,,2019,21.8544261457551,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85004,The Jenner Practice,GP,Persons,All ages,,,2019,22.5206087396318,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85005,South Lewisham Group Practice,GP,Persons,All ages,,,2019,30.1682119909085,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85006,The Acorn & Gaumont House Surgery,GP,Persons,All ages,,,2019,33.5443374556404,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85008,Mornington Surgery,GP,Persons,All ages,,,2019,30.2985863309353,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85011,Clapham Family Practice,GP,Persons,All ages,,,2019,23.0377351403412,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85013,Dr Rs Durston's Practice,GP,Persons,All ages,,,2019,28.1869229567425,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85014,Streatham Common Group Practice,GP,Persons,All ages,,,2019,20.7675405405405,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85015,The Qrp Surgery,GP,Persons,All ages,,,2019,29.830493590401,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85016,Herne Hill Group Practice,GP,Persons,All ages,,,2019,20.8814839824121,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85019,Trafalgar Surgery,GP,Persons,All ages,,,2019,32.1270128205128,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85020,Kingfisher Medical Centre,GP,Persons,All ages,,,2019,26.9866380149813,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85021,Dr. Masterton's Surgery,GP,Persons,All ages,,,2019,23.785944496885,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85022,North Wood Group Practice,GP,Persons,All ages,,,2019,26.0329404370301,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85023,Lewisham Medical Centre,GP,Persons,All ages,,,2019,23.4001035543095,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85024,Sydenham Green Group Practice,GP,Persons,All ages,,,2019,27.2546267382827,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85025,Brixton Hill Group Practice,GP,Persons,All ages,,,2019,25.8138041246317,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85026,Clifton Rise Family Practice,GP,Persons,All ages,,,2019,30.7125902288732,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85027,Burnt Ash Surgery,GP,Persons,All ages,,,2019,21.3637624849837,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85028,Stockwell Group Practice,GP,Persons,All ages,,,2019,32.4719958585537,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85029,Falmouth Road Group Practice,GP,Persons,All ages,,,2019,31.033252699784,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85030,Parkside Medical Centre,GP,Persons,All ages,,,2019,30.1265421233437,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85031,Dmc Chadwick Road,GP,Persons,All ages,,,2019,23.6323358109113,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85032,Torridon Road Medical Practice,GP,Persons,All ages,,,2019,23.8092496404704,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85034,Nexus Health Group,GP,Persons,All ages,,,2019,28.5354244892381,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85035,Morden Hill Surgery,GP,Persons,All ages,,,2019,25.8144735619469,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85038,St Johns Medical Centre,GP,Persons,All ages,,,2019,25.1551289775426,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85039,Paxton Green Group Practice,GP,Persons,All ages,,,2019,26.4962808424258,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85040,Queens Road Surgery,GP,Persons,All ages,,,2019,33.3642664861046,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85041,Palace Road Surgery,GP,Persons,All ages,,,2019,26.4106703153505,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85042,St Giles Surgery,GP,Persons,All ages,,,2019,29.2306688583383,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85044,Valley Road Surgery,GP,Persons,All ages,,,2019,22.0985275097342,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85045,Hetherington Group Practice,GP,Persons,All ages,,,2019,26.233125875759,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85046,Lee Road Surgery,GP,Persons,All ages,,,2019,14.9731192839569,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85047,Knights Hill Surgery Suite 1,GP,Persons,All ages,,,2019,26.3465015347512,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85051,Elm Lodge Surgery,GP,Persons,All ages,,,2019,12.4796505685292,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85052,Old Kent Road Surgery,GP,Persons,All ages,,,2019,31.0078253253253,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85053,Hurley and Riverside Practices,GP,Persons,All ages,,,2019,27.7242980248487,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85054,Lambeth Walk Group Practice,GP,Persons,All ages,,,2019,26.9371282350198,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85055,Hilly Fields Medical Centre,GP,Persons,All ages,,,2019,20.9488035402643,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85057,Downham Family Medical Practice,GP,Persons,All ages,,,2019,32.7500672737955,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85061,Woolstone Medical Centre,GP,Persons,All ages,,,2019,24.7156591029724,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85073,Vassall Medical Centre,GP,Persons,All ages,,,2019,29.0827353454727,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85076,New Cross Centre (Hurley Group),GP,Persons,All ages,,,2019,29.4660703414233,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85083,Sandmere Practice,GP,Persons,All ages,,,2019,27.5400044976368,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85084,Penrose Surgery,GP,Persons,All ages,,,2019,30.6402994751804,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85085,Grove Medical Centre,GP,Persons,All ages,,,2019,27.3827503729952,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85086,The South Lambeth Rd Practice,GP,Persons,All ages,,,2019,27.9284855556957,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85087,Silverlock Medical Centre,GP,Persons,All ages,,,2019,29.6678586566249,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85089,Honor Oak Group Practice,GP,Persons,All ages,,,2019,24.2813621718377,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85091,The Three Zero Six Medical Centre,GP,Persons,All ages,,,2019,17.030850774823,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85096,The Vale Surgery,GP,Persons,All ages,,,2019,21.298987675129,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85100,Beckett House Practice,GP,Persons,All ages,,,2019,29.6771597000417,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85102,The Vauxhall Surgery,GP,Persons,All ages,,,2019,28.1637734330075,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85104,Ico Health Group,GP,Persons,All ages,,,2019,31.4584211928089,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85105,Vesta Road Surgery,GP,Persons,All ages,,,2019,21.9083323799488,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85109,Clapham Park Group Practice,GP,Persons,All ages,,,2019,20.4834,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85114,Wells Park Practice,GP,Persons,All ages,,,2019,26.0782496745639,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85119,Sternhall Lane Surgery,GP,Persons,All ages,,,2019,27.8765298481712,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85120,Triangle Group Practice,GP,Persons,All ages,,,2019,30.1540325618945,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85121,Parkview Surgery,GP,Persons,All ages,,,2019,29.0390462240822,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85123,Binfield Road Surgery,GP,Persons,All ages,,,2019,28.7735001952362,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85124,Bellingham Green Surgery,GP,Persons,All ages,,,2019,41.3809722518677,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85125,Park Medical Centre,GP,Persons,All ages,,,2019,31.5448559629997,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85127,The Corner Surgery,GP,Persons,All ages,,,2019,27.8542825657895,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85129,The Deerbrook Surgery,GP,Persons,All ages,,,2019,25.114753002839,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85130,Mawbey Group Practice,GP,Persons,All ages,,,2019,28.5642139720151,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85132,Tessa Jowell Gp Surgery,GP,Persons,All ages,,,2019,19.8976022329836,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85134,The Lister Primary Care Centre,GP,Persons,All ages,,,2019,31.201357943564,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85135,Minet Green Health Practice,GP,Persons,All ages,,,2019,32.7459433930524,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85136,Waterloo Health Centre,GP,Persons,All ages,,,2019,22.660931131469,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85137,Brockwell Park Surgery,GP,Persons,All ages,,,2019,23.7144527294092,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85138,Albion Street Group Practice,GP,Persons,All ages,,,2019,20.826985226827,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85623,Bermondsey Spa Medical Centre,GP,Persons,All ages,,,2019,26.7874216411181,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85632,The Villa Street Medical Centre,GP,Persons,All ages,,,2019,32.8697412140575,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85633,Novum Health Partnership,GP,Persons,All ages,,,2019,29.9803144056349,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85642,Blackfriars Medical Practice,GP,Persons,All ages,,,2019,22.4014509020463,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85644,The Gardens Surgery,GP,Persons,All ages,,,2019,19.0329281000825,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85647,The Exchange Surgery,GP,Persons,All ages,,,2019,23.0446746693502,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85651,The Dulwich Medical Centre,GP,Persons,All ages,,,2019,17.6459306533752,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85662,The Streatham Hill Group Practice,GP,Persons,All ages,,,2019,23.2831629619711,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85673,Springfield Medical Centre,GP,Persons,All ages,,,2019,29.366950248051,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85674,Grafton Square Surgery,GP,Persons,All ages,,,2019,19.7900052065838,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85681,The Lordship Lane Surgery,GP,Persons,All ages,,,2019,21.1258909508322,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85685,The Nunhead Surgery,GP,Persons,All ages,,,2019,28.1555396254365,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85690,Herne Hill Road Medical Practice,GP,Persons,All ages,,,2019,29.1895024209627,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85695,Akerman Medical Practice,GP,Persons,All ages,,,2019,30.0877638562918,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85696,Vale Medical Centre,GP,Persons,All ages,,,2019,23.8176814669,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85698,Amersham Vale Training Practice,GP,Persons,All ages,,,2019,30.3810523597648,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85705,The New Mill Street Surgery,GP,Persons,All ages,,,2019,15.3118493670886,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85706,The Old Dairy Health Centre,GP,Persons,All ages,,,2019,18.0159940486031,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85708,Dr Curran & Partners,GP,Persons,All ages,,,2019,22.9874066491177,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85711,Deptford Surgery,GP,Persons,All ages,,,2019,29.2455064535956,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85715,The Lister Practice,GP,Persons,All ages,,,2019,31.4361864279689,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85716,Oakview Family Practice,GP,Persons,All ages,,,2019,33.0358109386828,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85721,Dr At Bradford's Practice,GP,Persons,All ages,,,2019,33.4061334080717,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85722,Woodlands Health Centre,GP,Persons,All ages,,,2019,27.1410938171131,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85724,Edith Cavell Practice,GP,Persons,All ages,,,2019,22.8175345288556,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85726,St Giles Surgery Dr Patel,GP,Persons,All ages,,,2019,29.1859529093369,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85727,Nightingale Surgery,GP,Persons,All ages,,,2019,21.5918506870229,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,G85736,Deptford Medical Centre,GP,Persons,All ages,,,2019,29.1521445490434,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,H81002,Knowle Green Medical,GP,Persons,All ages,,,2019,13.6384968230694,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,H81003,Sunbury Group Practice,GP,Persons,All ages,,,2019,14.496153579984,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,H81004,Shepperton Medical Practice,GP,Persons,All ages,,,2019,11.674457888218,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,H81005,Pond Tail Surgery,GP,Persons,All ages,,,2019,18.472707599193,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,H81006,Austen Road Surgery,GP,Persons,All ages,,,2019,7.03869115056241,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,H81007,Rowan Tree Practice,GP,Persons,All ages,,,2019,7.26498785643609,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,H81009,Studholme Medical Centre,GP,Persons,All ages,,,2019,13.2760039726195,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,H81010,Guildowns Group Practice,GP,Persons,All ages,,,2019,9.9711648180506,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,H81011,Nork Clinic,GP,Persons,All ages,,,2019,6.562532625,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,H81013,Bartlett Group Practice,GP,Persons,All ages,,,2019,9.75387856832343,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,H81015,Chobham & West End Medical Practice,GP,Persons,All ages,,,2019,6.51032490779887,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,H81016,Fairfield Medical Centre,GP,Persons,All ages,,,2019,6.98286611121876,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,H81017,Ashlea Medical Practice,GP,Persons,All ages,,,2019,8.02225930974054,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,H81019,Sunny Meed Surgery,GP,Persons,All ages,,,2019,11.012964598127,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,H81020,Fort House Surgery,GP,Persons,All ages,,,2019,9.07890350280564,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,H81021,The Mill Medical Practice,GP,Persons,All ages,,,2019,8.54351082826748,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,H81022,Chiddingfold Surgery,GP,Persons,All ages,,,2019,9.5449477469854,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
